Ship To,Customer Name,Customer Part.,Mfr,Item No,Order Number,Date Ordered,Date Required,Qty Required,Qty Allocated,Current Customer Commit,Current Commit Date,Resale Price,Value USD,Value Alloc USD,LeadTime,Product Type,MPQ,Class,Usage Last Month,Usage 2 Mths ago,Usage 3 Mths ago,Total PBO Qty,Country Of Origin,Weight(grams),Stock Asia,Stock Asia Available,Stock Canada,Stock Canada Available,Stock Europe,Stock Europe Available,Stock US,Stock US Available,Business Unit
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889308,07/04/2023,07/27/2024,22500,0,"20000 units - 2024/07/26;
2500 units - 2024/08/09",2024/08/09,0.071,1597.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510890735,07/05/2023,09/08/2023,132000,0,"9000 units - 2023/09/13;
57000 units - 2023/09/13;
60000 units - 2023/09/13;
6000 units - 2023/11/15;
Bond Exists, 0 Req Qty
",2023/11/15,0.23,30360.0,0.0,30,N,3000,27,210000,0,0,378000,TH,7040.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510890750,07/05/2023,10/06/2023,99000,0,"54000 units - 2023/11/15;
45000 units - 2024/01/04;
Bond Exists, 0 Req Qty
",2024/01/04,0.23,22770.0,0.0,30,N,3000,27,210000,0,0,378000,TH,5280.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510890771,07/05/2023,07/25/2023,54000,6000,"6000 - Alloc;
30000 units - 2023/09/13;
18000 units - 2023/09/13;
Bond Exists, 0 Req Qty
",2023/09/13,0.23,12420.0,1380.0,30,N,3000,27,210000,0,0,378000,TH,2880.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510890824,07/05/2023,11/17/2023,99000,0,"15000 units - 2024/01/04;
24000 units - 2024/01/16;
60000 units - 2024/01/16;
Bond Exists, 0 Req Qty
",2024/01/16,0.23,22770.0,0.0,30,N,3000,27,210000,0,0,378000,TH,5280.0,39000,0,0,0,0,0,0,0,ANALOG
JS004007,JABIL VIETNAM CO. LTD,SND1DDE008238-NR,DIO,7415979,4510883609,07/05/2023,10/13/2023,6000,0,6000 units - 2023/09/29,2023/10/13,0.047,282.0,0.0,8,L,3000,4V,0,0,0,12000,0,0.0,0,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,ZB-LN-000890-01,DIO,3066987,4510893355,07/05/2023,06/29/2024,18000,0,"3000 units - 2024/03/22;
3000 units - 2024/04/02;
9000 units - 2024/04/18;
3000 units - 2024/04/19",2024/06/29,0.0578,1040.4,0.0,8,C,3000,6I,0,6000,0,57000,CN,960.0,6000,3000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192044096,DIO,8165898,4510877793,07/06/2023,02/20/2024,12000,0,"3000 units - 2024/05/06;
6000 units - 2024/05/06;
3000 units - 2024/05/06",2024/05/06,0.049,588.0,0.0,20,C,3000,09,0,0,0,219000,CN,3680.0,45000,45000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SE27-00014-002,DIO,2346997,4510894380,07/06/2023,12/15/2023,3000,0,3000 units - 2023/11/03,2023/12/15,0.057,171.0,0.0,8,C,3000,4Y,9000,0,0,81000,CN,0.0,12000,9000,0,0,363000,363000,0,0,Discretes
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,SE50-00004-001,NXP,2092886,1853051191-3542-R,07/07/2023,07/28/2023,1124000,0,"200000 units - 2023/08/28;
164000 units - 2023/09/25;
384000 units - 2023/09/25;
376000 units - 2023/10/02;
Bond Exists
",2023/10/02,0.0906,101834.4,0.0,39,N,4000,2N,0,0,744000,1148000,TH,70577.0,1088000,0,0,0,0,0,124000,0,Future Connectivity Solutions
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3544-R,07/07/2023,07/28/2023,32000,0,"6000 units - 2023/10/27;
4000 units - 2023/11/02;
6000 units - 2023/11/02;
16000 units - 2023/11/02;
Bond Exists
",2023/08/28,1.1775,37680.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,19200.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3545-R,07/07/2023,07/28/2023,12000,0,"12000 units - 2023/11/02;
Bond Exists
",2023/08/28,1.1775,14130.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,7200.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS004000,JABIL VIETNAM CO. LTD,192023279,DIO,3172029,4510908180,07/10/2023,01/23/2024,85000,0,85000 units - 2024/01/30,2024/01/30,0.0421,3578.5,0.0,12,L,5000,16,0,45000,0,280000,CN,3196.0,30000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,PD25-00003-001,SSM,9110423,4510909321,07/10/2023,11/04/2023,17500,0,17500 units - 2023/11/07,2023/11/07,0.078,1365.0,0.0, ,S,3500,6M,52500,0,59500,38500,0,1000.0,0,0,0,0,0,0,0,0,Future Light Solutions
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3547-R,07/14/2023,07/28/2023,24000,0,"24000 units - 2023/11/02;
Bond Exists
",2023/08/29,1.1775,28260.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,14400.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3548-R,07/14/2023,08/04/2023,32000,0,"32000 units - 2023/11/02;
Bond Exists
",2023/08/29,1.1775,37680.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,19200.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510930952,07/16/2023,07/20/2024,12500,0,12500 units - 2024/07/12,2024/07/20,0.071,887.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SND1DDE008238-NR,DIO,7415979,4510934371,07/17/2023,12/10/2023,6000,0,6000 units - 2023/12/22,2023/12/22,0.047,282.0,0.0,8,L,3000,4V,0,0,0,12000,0,0.0,0,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,72212-1,CIT,8458556,4510937041,07/17/2023,01/26/2024,2000,0,2000 units - 2023/11/14,2024/01/26,0.133,266.0,0.0,24,C,2000,68,0,0,102000,210000,CN,660.0,294000,62000,0,0,2000,0,154468,38000,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,CM-9509-204-R0A-LF,DIO,6115896,4510947336,07/20/2023,09/30/2023,27000,27000,27000 units - 2023/10/02,2023/09/30,0.0547,1476.9,1476.9,8,L,3000,4Y,0,0,0,0,CN,872.0,612000,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,CM-9509-204-R0A-LF,DIO,6115896,4510947337,07/20/2023,09/30/2023,57000,57000,57000 units - 2023/10/02,2023/09/30,0.0547,3117.9,3117.9,8,L,3000,4Y,0,0,0,0,CN,1842.0,612000,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,ZB-ZEBTRN1053109,DIO,6115896,4510949449,07/21/2023,09/30/2023,6000,6000,6000 units - 2023/10/02,2023/09/30,0.0547,328.2,328.2,8,L,3000,4Y,0,0,0,0,CN,194.0,612000,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,ZB-ZEBTRN1053109,DIO,6115896,4510949452,07/21/2023,09/30/2023,9000,9000,9000 units - 2023/10/02,2023/09/30,0.0547,492.3,492.3,8,L,3000,4Y,0,0,0,0,CN,291.0,612000,0,0,0,0,0,0,0,Discretes
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3549-R,07/21/2023,08/11/2023,44000,0,"18000 units - 2023/11/02;
26000 units - 2023/11/28;
Bond Exists
",2023/08/31,1.1775,51810.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,26400.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS004000,JABIL VIETNAM CO. LTD,P1130899,DIO,9032205,4510957010,07/23/2023,03/16/2024,17500,0,17500 units - 2023/10/17,2024/03/16,0.2082,3643.5,0.0,8,C,2500,4Y,17500,27500,42500,237500,CN,0.0,437500,302500,0,0,45000,35000,5000,5000,Discretes
JS010802,JABIL VIETNAM CO. LTD/ ZEBRA,P1076911,NXP,1134662,4510957794,07/23/2023,07/12/2024,1300,0,1300 units - 2024/07/15,2024/07/15,2.581,3355.3,0.0,26,L,1300,5D,0,0,0,23400,0,1480.0,0,0,0,0,0,0,0,0,ANALOG
JS010802,JABIL VIETNAM CO. LTD/ ZEBRA,P1076911,NXP,1134662,4510957799,07/23/2023,07/26/2024,1300,0,1300 units - 2024/07/29,2024/07/29,2.581,3355.3,0.0,26,L,1300,5D,0,0,0,23400,0,1480.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SW3017877,DIO,8174117,4510961234,07/24/2023,08/01/2023,3000,0,Contact Sales,Line in reject,0.1225,367.5,0.0,36,I,3000,4Y,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3017877,DIO,8174117,4510961238,07/24/2023,09/01/2023,3000,0,Contact Sales,Line in reject,0.1225,367.5,0.0,36,I,3000,4Y,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3017877,DIO,8174117,4510961241,07/24/2023,02/10/2024,3000,0,Contact Sales,Line in reject,0.1225,367.5,0.0,36,I,3000,4Y,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3017877,DIO,8174117,4510961242,07/24/2023,04/06/2024,3000,0,Contact Sales,Line in reject,0.1225,367.5,0.0,36,I,3000,4Y,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-2000T-LF,DIO,5782305,4510962912,07/24/2023,12/02/2023,18000,0,"6000 units - 2023/11/23;
12000 units - 2023/12/21",2023/12/21,0.1211,2179.8,0.0,12,C,3000,04,0,12000,6000,144000,CN,1089.0,417000,0,0,0,280933,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,ZB-ZEBTRN1053109,DIO,6115896,4510963018,07/24/2023,01/13/2024,18000,18000,18000 units - 2024/01/15,2024/01/13,0.0547,984.6,984.6,8,L,3000,4Y,0,0,0,0,CN,582.0,612000,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,ZB-50-15100-313,ESW,2025151,4510963069,07/24/2023,12/09/2023,18000,0,18000 units - 2023/12/13,2023/12/13,0.098,1764.0,0.0,17,L,1000,22,0,31000,0,45000,0,8856.0,10000,0,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-200V1-LF,DIO,6522122,4510968998,07/25/2023,11/25/2023,680000,0,"Qty:410000 - Part-Man-Alloc-ATS;
270000 units - 2023/09/21",2023/11/25,0.0135,9180.0,0.0,8,C,5000,4V,0,0,0,2400000,TW,93840.0,1650000,1115000,0,0,135000,0,705000,665000,Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ05000012,DIO,8143051,4508878565,02/09/2022,09/04/2023,30000,30000,30000 units - 2023/09/04,2023/09/04,0.0255,765.0,765.0,8,L,10000,11,0,0,10000,0,CN,780.0,30000,0,0,0,0,0,0,0,Circuit Protection
JS004000,JABIL VIETNAM CO. LTD,ECMP000922,ASM,5116359,4510535169,04/05/2023,08/15/2023,7000,2000,"2000 - Alloc;
5000 units - 2023/09/27",2023/09/27,0.537,3759.0,1074.0, ,N,1,S2,10000,0,12000,5000,CN,0.0,2000,0,0,0,0,0,0,0,Interconnect
JS010800,JABIL VIETNAM CO. LTD,P1075931,NXP,7108085,4510972808,07/27/2023,09/08/2023,13860,7980,"7980 - Alloc;
4620 units - 2023/08/21;
420 units - 2024/02/12;
420 units - 2024/05/07;
420 units - 2024/05/13;
Bond Exists, 0 Req Qty
",2024/05/13,12.3412,171049.03,98482.78,26,L,420,1H,0,0,0,5880,CN,69300.0,36540,0,0,0,0,0,0,0,Future Intelligent Solutions
JS004000,JABIL VIETNAM CO. LTD,GE994010010008,MCP,9139261,4510975211,07/28/2023,09/01/2023,24000,24000,"24000 units - 2023/09/01;
Bond Exists, 0 Req Qty
",2023/09/01,0.2373,5695.2,5695.2,26,N,4000,4G,0,0,0,92000,CN,4680.0,68000,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,GE994010010008,MCP,9139261,4510975227,07/28/2023,12/25/2023,24000,0,"16000 units - 2023/10/13;
8000 units - 2023/10/13;
Bond Exists, 0 Req Qty
",2023/12/25,0.2373,5695.2,0.0,26,N,4000,4G,0,0,0,92000,CN,4680.0,68000,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,GE994010010008,MCP,9139261,4510975250,07/28/2023,04/15/2024,16000,0,"16000 units - 2023/10/20;
Bond Exists, 0 Req Qty
",2024/04/15,0.2373,3796.8,0.0,26,N,4000,4G,0,0,0,92000,CN,3120.0,68000,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,GE994010010008,MCP,9139261,4510975253,07/28/2023,05/06/2024,12000,0,"12000 units - 2023/11/03;
Bond Exists, 0 Req Qty
",2024/05/06,0.2373,2847.6,0.0,26,N,4000,4G,0,0,0,92000,CN,2340.0,68000,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,GE994010010008,MCP,9139261,4510975232,07/28/2023,02/05/2024,24000,0,"16000 units - 2023/10/13;
8000 units - 2023/10/17;
Bond Exists, 0 Req Qty
",2024/02/05,0.2373,5695.2,0.0,26,N,4000,4G,0,0,0,92000,CN,4680.0,68000,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,GE994010010008,MCP,9139261,4510975239,07/28/2023,03/05/2024,16000,0,"8000 units - 2023/10/17;
8000 units - 2023/10/20;
Bond Exists, 0 Req Qty
",2024/03/05,0.2373,3796.8,0.0,26,N,4000,4G,0,0,0,92000,CN,3120.0,68000,0,0,0,0,0,0,0,Memory
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192011245,NXP,3110121,1853034077-3550-R,07/28/2023,08/11/2023,4000,0,"4000 units - 2023/11/22;
Bond Exists
",2023/09/07,2.388,9552.0,0.0,13,L,2000,1P,5943,8000,4000,84000,TW,2120.0,6000,0,0,0,0,0,0,0,MICROCONTROLLERS
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3551-R,07/28/2023,08/18/2023,60000,0,"46000 units - 2023/11/28;
14000 units - 2023/12/05;
Bond Exists
",2023/09/01,1.1775,70650.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,36000.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS005B00,JABIL VIETNAM CO. LTD.,GE9938052076,DIO,9045985,1853051420-9530-R,07/29/2023,07/30/2023,12000,0,"12000 units - 2024/02/13;
Bond Exists
",2023/09/13,0.0435,522.0,0.0,8,L,3000,4X,120000,0,9000,129000,0,700.0,114000,0,0,0,0,0,0,0,Small Signal Discretes
JS005B00,JABIL VIETNAM CO. LTD.,CA691-00054,QLK,2103901,1853051880-9531-R,07/29/2023,07/30/2023,2500,0,"Contact Sales;
Bond Exists, 0 Req Qty
",Line in reject,0.33,825.0,0.0,19,C,100,S1,0,0,0,0,CN,0.0,840,40,0,0,0,0,11700,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,SNDPFX137890B-NR,ADS,6049883,4508479156,11/09/2021,08/15/2023,0,8000,8000 units - 2023/08/15,2023/08/15,0.172,0.0,1376.0,30,N,4000,4F,24000,16000,16000,96000,PH,0.0,24000,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,SNDPFX137890B-NR,ADS,6049883,4508542127,11/23/2021,08/15/2023,0,8000,8000 units - 2023/08/15,2023/08/15,0.172,0.0,1376.0,30,N,4000,4F,24000,16000,16000,96000,PH,0.0,24000,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,SNDPFX137890B-NR,ADS,6049883,4508929275,02/17/2022,08/15/2023,0,8000,8000 units - 2023/08/15,2023/08/15,0.172,0.0,1376.0,30,N,4000,4F,24000,16000,16000,96000,PH,0.0,24000,0,0,0,0,0,0,0,Memory
JS010800,JABIL VIETNAM CO. LTD,192060615,NXP,5123311,4510983036,07/31/2023,03/08/2024,6000,0,6000 units - 2024/03/11,2024/03/11,0.69,4140.0,0.0,20,L,6000,05,0,6000,0,30000,PH,2040.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,28344-LF,SRG,9029926,4510105524,12/06/2022,06/26/2023,0,5000,5000 units - 2023/06/26,2023/08/07,0.023,0.0,115.0,12,C,5000,11,15000,0,0,20000,CN,180.0,20000,0,0,0,0,0,0,0,Circuit Protection
JS005B00,JABIL VIETNAM CO. LTD.,ZB-CR000452A01,SEM,5116733,1853052553-9532-R,07/29/2023,07/30/2023,0,3000,"3000 units - 2023/07/31;
Bond Exists
",2023/08/08,0.131,0.0,393.0,22,L,3000,11,21000,12000,18000,0,CN,135.0,132000,15000,0,0,0,0,0,0,Circuit Protection
JS080200,JABIL VIETNAM CO. LTD.,SW3500040,DIO,2077306,1852078309,09/04/2022,07/31/2023,0,10000,"10000 units - 2023/07/31;
Bond Exists
",2023/08/08,0.02565,0.0,256.5,8,L,10000,4Y,110000,0,60000,70000,CN,0.0,280000,110000,0,0,0,0,0,0,Discretes
JS004007,JABIL VIETNAM CO. LTD,SNDHUA41692-NR,DIO,3329406,4510992827,08/01/2023,08/08/2023,0,3000,3000 units - 2023/08/08,2023/08/09,0.0284,0.0,85.2,8,C,3000,04,0,0,0,0,0,108.0,1023000,846000,0,0,1455000,1437000,252000,231000,Small Signal Discretes
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,SE50-00004-001,NXP,2092886,1853051191-3541-R,07/07/2023,07/10/2023,0,76000,"76000 units - 2023/07/10;
Bond Exists
",2023/08/09,0.0906,0.0,6885.6,39,N,4000,2N,0,0,744000,1148000,0,3746.0,1088000,0,0,0,0,0,124000,0,Future Connectivity Solutions
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,SE50-00004-001,NXP,2092886,1853051191-3542-R,07/07/2023,07/28/2023,0,308000,"308000 units - 2023/07/28;
Bond Exists
",2023/08/09,0.0906,101834.4,27904.8,39,N,4000,2N,0,0,744000,1148000,0,15180.0,1088000,0,0,0,0,0,124000,0,Future Connectivity Solutions
JS005B00,JABIL VIETNAM CO. LTD.,SEECS-DC-AN431-LF,DIO,5047961,BIM-JABIL VN-SMCI,01/05/2020,01/01/2030,417000,0,"30000 units - 2024/04/05;
90000 units - Supplier Commit Pending;
192000 units - Supplier Commit Pending;
90000 units - Supplier Commit Pending;
15000 units - Supplier Commit Pending",Commit date required,0.0258,10758.6,0.0,8,C,3000,27,99000,234000,495000,936000,CN,21313.0,3699000,0,0,0,516000,0,12000,12000,ANALOG
JS004000,JABIL VIETNAM CO. LTD,ECMP000550,KEY,7416910,4510432311,03/14/2023,09/16/2023,35700,15200,"15200 - Alloc;
5965 units - 2023/08/21;
14535 units - 2023/09/15",2023/09/16,0.077,2748.9,1170.4, ,C,100,38,66500,0,0,0,CN,2660.0,51704,-1696,0,0,270261,106461,75750,42435,EMech & PTE
JS004014,JABIL VIETNAM/ SIERRA WIRELESS,SW3017847,NXP,3168392,4510723339,05/26/2023,06/27/2023,5040,1380,"1380 - Alloc;
Error On Order",0,17.64,88905.6,24343.2,18,L,60,K3,0,0,0,0,KR,32358.0,5040,3660,0,0,0,0,0,0,Future Intelligent Solutions
JS010800,JABIL VIETNAM CO. LTD,PD50-00003-001,NXP,8172035,4510828335,06/19/2023,03/09/2024,24000,0,Qty: 24000 - Asset Purchase in Process 20230619 needed for 20490101,ASSET PURCHASE IN PROCESS,0.0906,2174.4,0.0,39,N,4000,2N,0,0,0,3712000,0,1183.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,PD50-00003-001,NXP,8172035,4510828337,06/19/2023,03/23/2024,24000,0,Qty: 24000 - Asset Purchase in Process 20230619 needed for 20490101,ASSET PURCHASE IN PROCESS,0.0906,2174.4,0.0,39,N,4000,2N,0,0,0,3712000,0,1183.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,PD50-00003-001,NXP,8172035,4510828338,06/19/2023,04/27/2024,24000,0,Qty: 24000 - Asset Purchase in Process 20230619 needed for 20490101,ASSET PURCHASE IN PROCESS,0.0906,2174.4,0.0,39,N,4000,2N,0,0,0,3712000,0,1183.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510841808,06/22/2023,12/01/2023,24000,0,"Qty: 24000 - Asset Purchase in Process 20230622 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,5520.0,0.0,30,N,3000,27,210000,0,0,378000,TH,1280.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510841810,06/22/2023,12/22/2023,36000,0,"Qty: 36000 - Asset Purchase in Process 20230622 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,8280.0,0.0,30,N,3000,27,210000,0,0,378000,TH,1920.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510841812,06/22/2023,12/29/2023,27000,0,"Qty: 27000 - Asset Purchase in Process 20230622 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,6210.0,0.0,30,N,3000,27,210000,0,0,378000,TH,1440.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510841814,06/22/2023,01/12/2024,15000,0,"Qty: 15000 - Asset Purchase in Process 20230622 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,3450.0,0.0,30,N,3000,27,210000,0,0,378000,TH,800.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510841816,06/22/2023,01/15/2024,15000,0,"Qty: 15000 - Asset Purchase in Process 20230622 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,3450.0,0.0,30,N,3000,27,210000,0,0,378000,TH,800.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510841818,06/22/2023,01/15/2024,18000,0,"Qty: 18000 - Asset Purchase in Process 20230622 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,4140.0,0.0,30,N,3000,27,210000,0,0,378000,TH,960.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510841820,06/22/2023,01/22/2024,15000,0,"Qty: 15000 - Asset Purchase in Process 20230622 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,3450.0,0.0,30,N,3000,27,210000,0,0,378000,TH,800.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1089829,DIO,7131976,4510849278,06/25/2023,03/02/2024,78000,0,"3000 units - 2024/06/19;
57000 units - 2024/07/23;
Qty: 18000 - Asset Purchase Past Due 20230625 needed for 20490101",ASSET PURCHASE PAST DUE,0.02,1560.0,0.0,8,C,3000,11,60000,0,0,345000,CN,3987.0,291000,96000,0,0,0,0,0,0,Circuit Protection
JS010800,JABIL VIETNAM CO. LTD,PD50-00003-001,NXP,8172035,4510853379,06/26/2023,05/11/2024,24000,0,Qty: 24000 - Asset Purchase in Process 20230626 needed for 20240511,ASSET PURCHASE IN PROCESS,0.0906,2174.4,0.0,39,N,4000,2N,0,0,0,3712000,0,1183.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889311,07/04/2023,08/10/2024,22500,0,"10000 units - 2024/08/09;
12500 units - Supplier Commit Pending",Commit date required,0.071,1597.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510930930,07/16/2023,02/16/2024,9000,0,"Qty: 9000 - Asset Purchase in Process 20230716 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,2070.0,0.0,30,N,3000,27,210000,0,0,378000,TH,480.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510930931,07/16/2023,02/23/2024,33000,0,"Qty: 33000 - Asset Purchase in Process 20230716 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,7590.0,0.0,30,N,3000,27,210000,0,0,378000,TH,1760.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510930933,07/16/2023,03/01/2024,36000,0,"Qty: 36000 - Asset Purchase in Process 20230716 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,8280.0,0.0,30,N,3000,27,210000,0,0,378000,TH,1920.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510930934,07/16/2023,03/08/2024,39000,0,"Qty: 39000 - Asset Purchase in Process 20230716 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,8970.0,0.0,30,N,3000,27,210000,0,0,378000,TH,2080.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510930935,07/16/2023,03/15/2024,39000,0,"Qty: 39000 - Asset Purchase in Process 20230716 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,8970.0,0.0,30,N,3000,27,210000,0,0,378000,TH,2080.0,39000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051079,MCP,4139255,4510930936,07/16/2023,03/15/2024,39000,0,"Qty: 39000 - Asset Purchase in Process 20230716 needed for 20490101;
Bond Exists, 0 Req Qty
",ASSET PURCHASE IN PROCESS,0.23,8970.0,0.0,30,N,3000,27,210000,0,0,378000,TH,2080.0,39000,0,0,0,0,0,0,0,ANALOG
