COMPANY,BILLTO,MRPVSCONT,NUM_FPN,NUM_CPN,CPN,MFR,MFR_PART,FPN,PRIORITY,CLASS,EAU,BOND_QTY,BOND_DELTA,BOND_ALLOC,ATS_BOL,ATS_MTL,ATS_ASIA,ATS_EUR,DELTA,WKS_SUPPLY,CUTOFFDATE,TREND,VOLAT_PERC,ACCUR_PERC,TOTAL_CBO,TOT_ALLOC,PROV_ALLOC,NA_PBO,EUR_PBO,ASIA_PBO,USE_1_12,USE_13_24,USE_13_16,USE_9_12,USE_5_8,USE_1_4,PASTDUE,WEEK1,WEEK2,WEEK3,WEEK4,WEEK5,WEEK6,MRP_1_4,MRP_5_8,MRP_9_12,MRP_13_16,MRP_17_20,MRP_21_24,MRP_25_28,MRP_OVER28,MRP_1_12,GROSS_NET,QOH,FCQOH,INTRANSIT,FRESALE,UOM,CRESALE,RESCHK,PRODUCTYPE,FMPQ,CMPQ,MPQCHK,CPNDESC,BIN_LOC,CONTR_NUM,CONTR_LINE,CONTR_STRT,CONTR_END,EXTRA1,EXTRA2,EXTRA3,LOI_NUM,CUST_PO,CUSTPOLINE,IS_LF,IS_ROHS,A_LF_PB,A_ROHS,END_CUST,PROG_PART,WEEK13,MRPPD_13,NET_90DAY,RUN_DATE,PAPER_WORK,NETGRECEIV,QOHDEDUCT,CBODEDUCT,FCQOHDEDUC,CUST_NET90,ACTIONET90,CBOBONDALC,CODE,NOTES,USERNAME,MODDATE,MANUALOC,LEADTIME,CUSTMPN
FUTA,JS005B,C,1,1,192001997,DIO,ZXTN07045EFFTA,ZXTN07045EFFTA,001,04,165000,0,0,0,9000,0,93000,0,93000,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,0,0,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.099000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,011,1/15/2016,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,011,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,11,
FUTA,JS005B,C,1,1,3192036PN00-E,SUL,ECC18DRXN,ECC18DRXN,001,20,100000,0,0,0,0,0,0,0,0,31 Weeks,8/2/2021,3168000.00%,No previous data found,No previous data found,0,0,0,0,0,0,20160,11520,11520,20160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,2.730000,E,0.000000,Empty Customer Price,NCNR,10,0,Empty Customer MPQ,,,CT#9999,167,2/1/2019,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,167,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,2,
FUTA,JS005B,C,1,1,3441BAT54S2-E,DIO,BAT54S-7-F,BAT54STR,001,04,180000,0,0,0,0,0,0,0,0,31 Weeks,8/2/2021,300000.00%,No previous data found,No previous data found,0,0,0,1050000,2031000,28872000,3000,6000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.008300,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,026,1/15/2016,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,026,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,12,
FUTA,JS005B,C,1,1,3442SK38BS-E,DIO,B380B-13-F,B380B-13-F,001,4V,3000,0,0,0,0,0,3000,0,3000,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.070000,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,,,CT#9999,032,1/15/2016,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,032,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,14,
FUTA,JS005B,C,2,1,3442SS24S-E,DIO,B240-13-F,SS24TR,001,4V,36000,0,0,0,399000,0,726000,423000,726000,31 Weeks,8/2/2021,300000.00%,No previous data found,No previous data found,0,0,0,105000,225000,1692000,3000,3000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.029900,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,034,1/15/2016,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,034,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,7,
FUTA,JS005B,C,2,1,70476-1,DIO,US1M-13-F,US1MTR,001,4V,80000,35000,0,35000,600000,0,6295000,930000,6330000,31 Weeks,8/2/2021,4000000.00%,No previous data found,No previous data found,0,0,0,0,4700000,4365000,25000,35000,15000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,130000,0,0.022100,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,,,CT#9999,158,10/8/2018,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,158,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,35000,,,,,N,8,
FUTA,JS005B,C,2,1,72586-12,DIO,BZT52C12-7-F,BZT52C12TR,001,4X,12000,0,0,0,0,0,0,165000,0,31 Weeks,8/2/2021,2400000.00%,No previous data found,No previous data found,0,0,0,159000,351000,1662000,24000,0,0,9000,9000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.008000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,264,10/5/2020,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,264,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,14,
FUTA,JS005B,C,0,1,72586-12,DIO,BZT52C12-13-F,BZT52C12-13TR,002,4X,12000,0,0,0,0,0,50000,0,50000,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.000000,,0.000000,Empty Customer Price,Common Bond,10000,0,Empty Customer MPQ,,,CT#9999,000,10/5/2020,1/1/2030,,,,,CT#9999,,Y,Y,,,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,18,
FUTA,JS005B,C,1,1,ECMP000222,DIO,AP3211KTR-G1,AP3211KTR-G1,001,09,1164000,801000,801000,0,0,0,0,0,0,31 Weeks,8/2/2021,93000000.00%,No previous data found,No previous data found,0,0,0,3000,1404000,2235000,648000,834000,282000,258000,153000,237000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,93000,0,0.059000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,150,4/16/2018,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,150,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,16,
FUTA,JS005B,C,1,1,ECMP000289,LF,V150LT5P,V150LT5P/ KUERIG,001,1V,1749500,0,0,0,0,0,0,0,0,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,0,0,59000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.027000,E,0.000000,Empty Customer Price,L,500,0,Empty Customer MPQ,,,CT#9999,141,12/6/2017,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,141,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,16,
FUTA,JS005B,C,1,1,ECMP000463,MCP,24AA02T-I/OT,24AA02WOTITR,001,4G,2001000,0,0,0,30000,0,0,0,0,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,540000,3000,411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.100000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,145,2/7/2018,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,145,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,23,
FUTA,JS005B,C,1,1,ECMP000504,ABR,AB26TRQ-32.768KHZ-T,32.768KHZ-AB26TRQ-9K,001,68,216000,171000,90000,81000,0,0,0,0,81000,31 Weeks,8/2/2021,27000000.00%,No previous data found,No previous data found,0,0,0,0,0,504000,162000,387000,108000,45000,81000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,90000,0,0.145000,E,0.000000,Empty Customer Price,Common Bond,9000,0,Empty Customer MPQ,,,CT#9999,190,10/10/2019,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,190,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,81000,,,,,N,14,
FUTA,JS005B,C,0,1,ECMP000504,ABR,AB26TRQ-32.768KHZ-T,32.768KHZ-AB26TRQ,002,68,216000,0,0,0,0,0,0,4000,0,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,90000,0,0.000000,,0.000000,Empty Customer Price,Common Bond,2000,0,Empty Customer MPQ,,,CT#9999,000,10/10/2019,1/1/2030,,,,,CT#9999,,Y,Y,,,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,14,
FUTA,JS005B,C,1,1,GE9938052015,DIO,1N4934-T,1N4934TR,001,01,640000,0,0,0,0,0,25000,0,25000,31 Weeks,8/2/2021,1500000.00%,No previous data found,No previous data found,0,0,0,0,0,0,10000,15000,5000,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.012000,E,0.000000,Empty Customer Price,L,5000,0,Empty Customer MPQ,,,CT#9999,069,1/15/2016,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,069,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,8,
FUTA,JS005B,C,1,1,GE9938052030,LF,V575LA40CP,V575LA40CP,001,1V,48000,0,0,0,0,0,9500,0,9500,31 Weeks,8/2/2021,600000.00%,No previous data found,No previous data found,0,0,0,0,0,0,2000,7000,4000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.085000,E,0.000000,Empty Customer Price,L,500,0,Empty Customer MPQ,,,1853023329,110,9/26/2016,1/1/2030,,,,BIM-JABIL VN-SMCI,1853023329,110,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,16,
FUTA,JS005B,C,1,1,P000306680,LF,V14E385PL4B7,V14E385PL4B7/JABIL,001,1V,1000000,0,0,0,0,0,0,0,0,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.080000,E,0.000000,Empty Customer Price,L,500,0,Empty Customer MPQ,,,CT#9999,162,10/29/2018,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,162,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,16,
FUTA,JS005B,C,1,1,P000342860,LF,P6SMB150A,P6SMB150A/LG,001,11,1002000,0,0,0,0,0,0,105000,0,31 Weeks,8/2/2021,900000.00%,No previous data found,No previous data found,0,0,0,0,0,60000,3000,6000,6000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.038000,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,,,CT#9999,163,10/29/2018,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,163,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,14,
FUTA,JS005B,C,2,1,SEECS-DI-04148-LF,DIO,1N4148W-7-F,MMSD4148T1,001,04,54000,0,0,0,4959000,0,10311000,0,10311000,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,11553000,14772000,63591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.005800,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,219,1/6/2020,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,219,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,13,
FUTA,JS005B,C,1,1,SW3400875,DIO,74AUP1G09FS3-7,74AUP1G09FS3R,001,16,65000,60000,0,60000,0,0,15000,0,75000,31 Weeks,8/2/2021,9500000.00%,No previous data found,No previous data found,0,0,0,0,0,115000,60000,75000,35000,15000,15000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,45000,0,0.025500,E,0.000000,Empty Customer Price,L,5000,0,Empty Customer MPQ,,,CT#9999,154,6/18/2018,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,154,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,60000,,,,,N,14,
FUTA,JS005B,C,1,1,SW3500031,DIO,DMC2400UV-7,DMC2400UVLT1,001,04,3000,0,0,0,0,0,2217000,0,2217000,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,3000,1215000,2682000,0,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,0,0,0.022000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,236,3/5/2020,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,236,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,12,
FUTA,JS005B,C,1,2,SW5010155,DIO,DMN32D2LFB4-7,DMN32D2LFB4TR-JABIL,001,4Y,6000000,369000,0,369000,0,0,411000,0,780000,31 Weeks,8/2/2021,0.00%,No previous data found,No previous data found,0,0,0,0,0,2049000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,270000,0,0.024500,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,,,CT#9999,082,1/15/2016,1/1/2030,,,,BIM-JABIL VN-SMCI,CT#9999,082,Y,Y,N,N,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,369000,,,,,N,11,
FUTA,JS005B,C,1,2,SW5010155,DIO,DMN32D2LFB4-7,DMN32D2LFB4TR,002,4Y,6000000,0,0,0,0,0,270000,0,270000,31 Weeks,8/2/2021,61800000.00%,No previous data found,No previous data found,0,0,0,0,0,1800000,450000,516000,168000,141000,153000,156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gross MRP data - QOH provided,0,270000,0,0.000000,,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,,,CT#9999,000,1/15/2016,1/1/2030,,,,,CT#9999,,Y,Y,,,,,0,0,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,11,
